review_item_id,item_type,priority,reason,doc_id,chunk_id,source,relation_type,target,confidence,suggested_decision
c52a7b3fac6d0a3d,relation,medium,关系置信度较低，需要人工确认,report_worldbank_lifelines,report_worldbank_lifelines_c000,地震风险评估,REQUIRED_BY,防震减灾规划,0.58,pending_manual_review
72e6d8bc8f672875,relation,medium,关系置信度较低，需要人工确认,standard_iso_22320_incident_management,standard_iso_22320_incident_management_c000,震后应急调度,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
216095bd8455ca5c,relation,medium,关系置信度较低，需要人工确认,standard_iso_22320_incident_management,standard_iso_22320_incident_management_c000,震后应急调度,REQUIRED_BY,地震应急预案,0.58,pending_manual_review
633724e0f585940e,relation,medium,关系置信度较低，需要人工确认,standard_iso_22322_public_warning,standard_iso_22322_public_warning_c000,震前监测感知,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
5fbdb16c59325463,relation,medium,关系置信度较低，需要人工确认,standard_iso_22322_public_warning,standard_iso_22322_public_warning_c000,震前监测感知,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
ae616351a69ae8b6,relation,medium,关系置信度较低，需要人工确认,standard_iso_22322_public_warning,standard_iso_22322_public_warning_c000,地震早期预警,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
07457fe0d8bea329,relation,medium,关系置信度较低，需要人工确认,standard_iso_22322_public_warning,standard_iso_22322_public_warning_c000,地震早期预警,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
4a2797516758f422,relation,medium,关系置信度较低，需要人工确认,standard_iso_22324_colour_alerts,standard_iso_22324_colour_alerts_c000,震前监测感知,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
f1af4398a8b613ae,relation,medium,关系置信度较低，需要人工确认,standard_iso_22324_colour_alerts,standard_iso_22324_colour_alerts_c000,震前监测感知,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
f75cf582a75cc45f,relation,medium,关系置信度较低，需要人工确认,standard_iso_22324_colour_alerts,standard_iso_22324_colour_alerts_c000,地震早期预警,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
5d95532db59ad4d6,relation,medium,关系置信度较低，需要人工确认,standard_iso_22324_colour_alerts,standard_iso_22324_colour_alerts_c000,地震早期预警,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
20778e8fe7158b22,relation,medium,关系置信度较低，需要人工确认,standard_iso_31000_risk,standard_iso_31000_risk_c000,地震风险评估,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
6423fc29a7b533ce,relation,medium,关系置信度较低，需要人工确认,standard_iso_31000_risk,standard_iso_31000_risk_c000,地震风险评估,REQUIRED_BY,防震减灾规划,0.58,pending_manual_review
e309e1dca289c1d8,relation,medium,关系置信度较低，需要人工确认,standard_iso_37123_resilient_cities,standard_iso_37123_resilient_cities_c000,地震风险评估,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
37761cb90145cbb5,relation,medium,关系置信度较低，需要人工确认,standard_iso_37123_resilient_cities,standard_iso_37123_resilient_cities_c000,地震风险评估,REQUIRED_BY,防震减灾规划,0.58,pending_manual_review
2e7526ae11fdee03,relation,medium,关系置信度较低，需要人工确认,standard_oasis_cap,standard_oasis_cap_c000,震前监测感知,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
de47759cfb77cdf5,relation,medium,关系置信度较低，需要人工确认,standard_oasis_cap,standard_oasis_cap_c000,震前监测感知,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
9853624c27108d70,relation,medium,关系置信度较低，需要人工确认,standard_oasis_cap,standard_oasis_cap_c000,地震早期预警,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
3f430471157b3bf6,relation,medium,关系置信度较低，需要人工确认,standard_oasis_cap,standard_oasis_cap_c000,地震早期预警,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
3b1f918105ad76a6,relation,medium,关系置信度较低，需要人工确认,standard_ogc_sensorthings,standard_ogc_sensorthings_c000,震前监测感知,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
02ef225d8c69d535,relation,medium,关系置信度较低，需要人工确认,standard_ogc_sensorthings,standard_ogc_sensorthings_c000,震前监测感知,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
dba3c427b57e8498,relation,medium,关系置信度较低，需要人工确认,standard_ogc_sensorthings,standard_ogc_sensorthings_c000,地震早期预警,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
7c7f276e14094687,relation,medium,关系置信度较低，需要人工确认,standard_ogc_sensorthings,standard_ogc_sensorthings_c000,地震早期预警,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
