relation_id,source,source_name,source_type,target,target_name,target_type,relation_type,doc_id,chunk_id,confidence,evidence_text,expert_status
8f1e11ac47398257,tech_rapid_loss_estimation,震后灾情快速评估,AITech,stage_post_quake_damage,震后损毁评估,Scenario,SERVES_STAGE,project_fema_hazus,project_fema_hazus_c000,0.68,"# Hazus earthquake loss estimation program

该项目来源为“Hazus earthquake loss estimation program”，来源机构或平台为 FEMA。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> 灾情态势摘要 -> 遥感影像 -> Transformer -> 土耳其叙利亚",pending
1066613de11f8b1e,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,task_situation_summary,灾情态势摘要,Task,SOLVES,project_fema_hazus,project_fema_hazus_c000,0.7,"# Hazus earthquake loss estimation program

该项目来源为“Hazus earthquake loss estimation program”，来源机构或平台为 FEMA。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> 灾情态势摘要 -> 遥感影像 -> Transformer -> 土耳其叙利亚",pending
29ea1ea1c2f39540,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,task_damage_assessment,建筑损毁评估,Task,SOLVES,project_fema_hazus,project_fema_hazus_c000,0.7,"# Hazus earthquake loss estimation program

该项目来源为“Hazus earthquake loss estimation program”，来源机构或平台为 FEMA。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> 灾情态势摘要 -> 遥感影像 -> Transformer -> 土耳其叙利亚",pending
dc3ff40bbdd709b7,tech_rapid_loss_estimation,震后灾情快速评估,AITech,task_situation_summary,灾情态势摘要,Task,SOLVES,project_fema_hazus,project_fema_hazus_c000,0.7,"# Hazus earthquake loss estimation program

该项目来源为“Hazus earthquake loss estimation program”，来源机构或平台为 FEMA。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> 灾情态势摘要 -> 遥感影像 -> Transformer -> 土耳其叙利亚",pending
05b846c5f33f766e,tech_rapid_loss_estimation,震后灾情快速评估,AITech,task_damage_assessment,建筑损毁评估,Task,SOLVES,project_fema_hazus,project_fema_hazus_c000,0.7,"# Hazus earthquake loss estimation program

该项目来源为“Hazus earthquake loss estimation program”，来源机构或平台为 FEMA。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> 灾情态势摘要 -> 遥感影像 -> Transformer -> 土耳其叙利亚",pending
78999bd9c691a802,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,data_remote_sensing,遥感影像,Dataset,DEPENDS_ON,project_fema_hazus,project_fema_hazus_c000,0.66,"# Hazus earthquake loss estimation program

该项目来源为“Hazus earthquake loss estimation program”，来源机构或平台为 FEMA。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> 灾情态势摘要 -> 遥感影像 -> Transformer -> 土耳其叙利亚",pending
2cb60d30eb1e57ae,tech_rapid_loss_estimation,震后灾情快速评估,AITech,data_remote_sensing,遥感影像,Dataset,DEPENDS_ON,project_fema_hazus,project_fema_hazus_c000,0.66,"# Hazus earthquake loss estimation program

该项目来源为“Hazus earthquake loss estimation program”，来源机构或平台为 FEMA。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> 灾情态势摘要 -> 遥感影像 -> Transformer -> 土耳其叙利亚",pending
cd544cc0a6d725dc,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,model_transformer,Transformer,Model,USES_MODEL,project_fema_hazus,project_fema_hazus_c000,0.64,"# Hazus earthquake loss estimation program

该项目来源为“Hazus earthquake loss estimation program”，来源机构或平台为 FEMA。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> 灾情态势摘要 -> 遥感影像 -> Transformer -> 土耳其叙利亚",pending
781690b09c090311,tech_rapid_loss_estimation,震后灾情快速评估,AITech,model_transformer,Transformer,Model,USES_MODEL,project_fema_hazus,project_fema_hazus_c000,0.64,"# Hazus earthquake loss estimation program

该项目来源为“Hazus earthquake loss estimation program”，来源机构或平台为 FEMA。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> 灾情态势摘要 -> 遥感影像 -> Transformer -> 土耳其叙利亚",pending
dc11b5e2a97d4f1c,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,case_turkiye_syria_earthquake,土耳其叙利亚地震,Case,VALIDATED_IN,project_fema_hazus,project_fema_hazus_c000,0.62,"# Hazus earthquake loss estimation program

该项目来源为“Hazus earthquake loss estimation program”，来源机构或平台为 FEMA。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> 灾情态势摘要 -> 遥感影像 -> Transformer -> 土耳其叙利亚",pending
757b12291eca2a98,tech_rapid_loss_estimation,震后灾情快速评估,AITech,case_turkiye_syria_earthquake,土耳其叙利亚地震,Case,VALIDATED_IN,project_fema_hazus,project_fema_hazus_c000,0.62,"# Hazus earthquake loss estimation program

该项目来源为“Hazus earthquake loss estimation program”，来源机构或平台为 FEMA。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> 灾情态势摘要 -> 遥感影像 -> Transformer -> 土耳其叙利亚",pending
ecf4407085011b44,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,limit_deployment,实时部署困难,Limitation,LIMITED_BY,project_fema_hazus,project_fema_hazus_c000,0.6,"# Hazus earthquake loss estimation program

该项目来源为“Hazus earthquake loss estimation program”，来源机构或平台为 FEMA。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> 灾情态势摘要 -> 遥感影像 -> Transformer -> 土耳其叙利亚",pending
b73e71192395cf71,tech_rapid_loss_estimation,震后灾情快速评估,AITech,limit_deployment,实时部署困难,Limitation,LIMITED_BY,project_fema_hazus,project_fema_hazus_c000,0.6,"# Hazus earthquake loss estimation program

该项目来源为“Hazus earthquake loss estimation program”，来源机构或平台为 FEMA。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> 灾情态势摘要 -> 遥感影像 -> Transformer -> 土耳其叙利亚",pending
f9f3c8f1ad062c78,stage_post_quake_damage,震后损毁评估,Scenario,policy_earthquake_emergency_plan,地震应急预案,Policy,REQUIRED_BY,project_fema_hazus,project_fema_hazus_c000,0.58,"# Hazus earthquake loss estimation program

该项目来源为“Hazus earthquake loss estimation program”，来源机构或平台为 FEMA。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> 灾情态势摘要 -> 遥感影像 -> Transformer -> 土耳其叙利亚",pending
1f860f84178b146c,tech_multimodal_situation,地震多模态灾情理解,AITech,hazard_earthquake,地震,DisasterType,APPLIES_TO,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,0.72,"# Humanitarian mapping for earthquake response

该项目来源为“Humanitarian mapping for earthquake response”，来源机构或平台为 Humanitarian OpenStreetMap Team。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震多模态灾情理解 技术社区，并服务 震前监测感知 场景。

从可抽取证据看，地震多模态灾情理解 依赖 众源文本，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 阿富汗地震 形成案例验证关系，并受 数据共享与隐私合规 的治理要求约束。

面向 GraphRAG 索引，可形成“地震多模态灾情理解 -> 地震 -> 震前监测感知 -> 灾",pending
3541edb3e46dd399,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,hazard_earthquake,地震,DisasterType,APPLIES_TO,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,0.72,"# Humanitarian mapping for earthquake response

该项目来源为“Humanitarian mapping for earthquake response”，来源机构或平台为 Humanitarian OpenStreetMap Team。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震多模态灾情理解 技术社区，并服务 震前监测感知 场景。

从可抽取证据看，地震多模态灾情理解 依赖 众源文本，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 阿富汗地震 形成案例验证关系，并受 数据共享与隐私合规 的治理要求约束。

面向 GraphRAG 索引，可形成“地震多模态灾情理解 -> 地震 -> 震前监测感知 -> 灾",pending
f68cf70b8befb68c,tech_multimodal_situation,地震多模态灾情理解,AITech,stage_seismic_monitoring,震前监测感知,Scenario,SERVES_STAGE,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,0.68,"# Humanitarian mapping for earthquake response

该项目来源为“Humanitarian mapping for earthquake response”，来源机构或平台为 Humanitarian OpenStreetMap Team。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震多模态灾情理解 技术社区，并服务 震前监测感知 场景。

从可抽取证据看，地震多模态灾情理解 依赖 众源文本，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 阿富汗地震 形成案例验证关系，并受 数据共享与隐私合规 的治理要求约束。

面向 GraphRAG 索引，可形成“地震多模态灾情理解 -> 地震 -> 震前监测感知 -> 灾",pending
0fc9cec8d77c9fb7,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,stage_seismic_monitoring,震前监测感知,Scenario,SERVES_STAGE,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,0.68,"# Humanitarian mapping for earthquake response

该项目来源为“Humanitarian mapping for earthquake response”，来源机构或平台为 Humanitarian OpenStreetMap Team。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震多模态灾情理解 技术社区，并服务 震前监测感知 场景。

从可抽取证据看，地震多模态灾情理解 依赖 众源文本，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 阿富汗地震 形成案例验证关系，并受 数据共享与隐私合规 的治理要求约束。

面向 GraphRAG 索引，可形成“地震多模态灾情理解 -> 地震 -> 震前监测感知 -> 灾",pending
5e287df5c06d1c9e,tech_multimodal_situation,地震多模态灾情理解,AITech,task_situation_summary,灾情态势摘要,Task,SOLVES,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,0.7,"# Humanitarian mapping for earthquake response

该项目来源为“Humanitarian mapping for earthquake response”，来源机构或平台为 Humanitarian OpenStreetMap Team。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震多模态灾情理解 技术社区，并服务 震前监测感知 场景。

从可抽取证据看，地震多模态灾情理解 依赖 众源文本，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 阿富汗地震 形成案例验证关系，并受 数据共享与隐私合规 的治理要求约束。

面向 GraphRAG 索引，可形成“地震多模态灾情理解 -> 地震 -> 震前监测感知 -> 灾",pending
cee94d1a119dea43,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,task_situation_summary,灾情态势摘要,Task,SOLVES,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,0.7,"# Humanitarian mapping for earthquake response

该项目来源为“Humanitarian mapping for earthquake response”，来源机构或平台为 Humanitarian OpenStreetMap Team。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震多模态灾情理解 技术社区，并服务 震前监测感知 场景。

从可抽取证据看，地震多模态灾情理解 依赖 众源文本，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 阿富汗地震 形成案例验证关系，并受 数据共享与隐私合规 的治理要求约束。

面向 GraphRAG 索引，可形成“地震多模态灾情理解 -> 地震 -> 震前监测感知 -> 灾",pending
20030eb485ccb92f,tech_multimodal_situation,地震多模态灾情理解,AITech,data_social_media,众源文本,Dataset,DEPENDS_ON,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,0.66,"# Humanitarian mapping for earthquake response

该项目来源为“Humanitarian mapping for earthquake response”，来源机构或平台为 Humanitarian OpenStreetMap Team。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震多模态灾情理解 技术社区，并服务 震前监测感知 场景。

从可抽取证据看，地震多模态灾情理解 依赖 众源文本，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 阿富汗地震 形成案例验证关系，并受 数据共享与隐私合规 的治理要求约束。

面向 GraphRAG 索引，可形成“地震多模态灾情理解 -> 地震 -> 震前监测感知 -> 灾",pending
6ecf716f210efe77,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,data_social_media,众源文本,Dataset,DEPENDS_ON,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,0.66,"# Humanitarian mapping for earthquake response

该项目来源为“Humanitarian mapping for earthquake response”，来源机构或平台为 Humanitarian OpenStreetMap Team。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震多模态灾情理解 技术社区，并服务 震前监测感知 场景。

从可抽取证据看，地震多模态灾情理解 依赖 众源文本，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 阿富汗地震 形成案例验证关系，并受 数据共享与隐私合规 的治理要求约束。

面向 GraphRAG 索引，可形成“地震多模态灾情理解 -> 地震 -> 震前监测感知 -> 灾",pending
9e0b17de5c06e826,tech_multimodal_situation,地震多模态灾情理解,AITech,model_transformer,Transformer,Model,USES_MODEL,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,0.64,"# Humanitarian mapping for earthquake response

该项目来源为“Humanitarian mapping for earthquake response”，来源机构或平台为 Humanitarian OpenStreetMap Team。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震多模态灾情理解 技术社区，并服务 震前监测感知 场景。

从可抽取证据看，地震多模态灾情理解 依赖 众源文本，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 阿富汗地震 形成案例验证关系，并受 数据共享与隐私合规 的治理要求约束。

面向 GraphRAG 索引，可形成“地震多模态灾情理解 -> 地震 -> 震前监测感知 -> 灾",pending
e58ff532ca075848,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,model_transformer,Transformer,Model,USES_MODEL,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,0.64,"# Humanitarian mapping for earthquake response

该项目来源为“Humanitarian mapping for earthquake response”，来源机构或平台为 Humanitarian OpenStreetMap Team。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震多模态灾情理解 技术社区，并服务 震前监测感知 场景。

从可抽取证据看，地震多模态灾情理解 依赖 众源文本，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 阿富汗地震 形成案例验证关系，并受 数据共享与隐私合规 的治理要求约束。

面向 GraphRAG 索引，可形成“地震多模态灾情理解 -> 地震 -> 震前监测感知 -> 灾",pending
d51b82beee23cb72,tech_multimodal_situation,地震多模态灾情理解,AITech,case_afghanistan_earthquake,阿富汗地震,Case,VALIDATED_IN,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,0.62,"# Humanitarian mapping for earthquake response

该项目来源为“Humanitarian mapping for earthquake response”，来源机构或平台为 Humanitarian OpenStreetMap Team。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震多模态灾情理解 技术社区，并服务 震前监测感知 场景。

从可抽取证据看，地震多模态灾情理解 依赖 众源文本，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 阿富汗地震 形成案例验证关系，并受 数据共享与隐私合规 的治理要求约束。

面向 GraphRAG 索引，可形成“地震多模态灾情理解 -> 地震 -> 震前监测感知 -> 灾",pending
e28ac22e5d2e7d0e,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,case_afghanistan_earthquake,阿富汗地震,Case,VALIDATED_IN,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,0.62,"# Humanitarian mapping for earthquake response

该项目来源为“Humanitarian mapping for earthquake response”，来源机构或平台为 Humanitarian OpenStreetMap Team。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震多模态灾情理解 技术社区，并服务 震前监测感知 场景。

从可抽取证据看，地震多模态灾情理解 依赖 众源文本，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 阿富汗地震 形成案例验证关系，并受 数据共享与隐私合规 的治理要求约束。

面向 GraphRAG 索引，可形成“地震多模态灾情理解 -> 地震 -> 震前监测感知 -> 灾",pending
b40863ef8ca5004c,tech_multimodal_situation,地震多模态灾情理解,AITech,limit_data_bias,数据偏差,Limitation,LIMITED_BY,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,0.6,"# Humanitarian mapping for earthquake response

该项目来源为“Humanitarian mapping for earthquake response”，来源机构或平台为 Humanitarian OpenStreetMap Team。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震多模态灾情理解 技术社区，并服务 震前监测感知 场景。

从可抽取证据看，地震多模态灾情理解 依赖 众源文本，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 阿富汗地震 形成案例验证关系，并受 数据共享与隐私合规 的治理要求约束。

面向 GraphRAG 索引，可形成“地震多模态灾情理解 -> 地震 -> 震前监测感知 -> 灾",pending
8432f8618d5b4adc,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,limit_data_bias,数据偏差,Limitation,LIMITED_BY,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,0.6,"# Humanitarian mapping for earthquake response

该项目来源为“Humanitarian mapping for earthquake response”，来源机构或平台为 Humanitarian OpenStreetMap Team。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震多模态灾情理解 技术社区，并服务 震前监测感知 场景。

从可抽取证据看，地震多模态灾情理解 依赖 众源文本，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 阿富汗地震 形成案例验证关系，并受 数据共享与隐私合规 的治理要求约束。

面向 GraphRAG 索引，可形成“地震多模态灾情理解 -> 地震 -> 震前监测感知 -> 灾",pending
caba682a8d9b1db1,stage_seismic_monitoring,震前监测感知,Scenario,policy_data_governance,数据共享与隐私合规,Policy,REQUIRED_BY,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,0.58,"# Humanitarian mapping for earthquake response

该项目来源为“Humanitarian mapping for earthquake response”，来源机构或平台为 Humanitarian OpenStreetMap Team。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震多模态灾情理解 技术社区，并服务 震前监测感知 场景。

从可抽取证据看，地震多模态灾情理解 依赖 众源文本，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 阿富汗地震 形成案例验证关系，并受 数据共享与隐私合规 的治理要求约束。

面向 GraphRAG 索引，可形成“地震多模态灾情理解 -> 地震 -> 震前监测感知 -> 灾",pending
3147f979a7bf0d22,tech_seismic_early_warning,地震早期预警,AITech,hazard_earthquake,地震,DisasterType,APPLIES_TO,project_myshake,project_myshake_c000,0.72,"# MyShake smartphone earthquake early warning

该项目来源为“MyShake smartphone earthquake early warning”，来源机构或平台为 UC Berkeley。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> 地震台网数据 -> 机器学习 ->",pending
0dd19d2a2365f1a5,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,hazard_earthquake,地震,DisasterType,APPLIES_TO,project_myshake,project_myshake_c000,0.72,"# MyShake smartphone earthquake early warning

该项目来源为“MyShake smartphone earthquake early warning”，来源机构或平台为 UC Berkeley。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> 地震台网数据 -> 机器学习 ->",pending
a170b47508bc1cac,tech_seismic_early_warning,地震早期预警,AITech,stage_seismic_monitoring,震前监测感知,Scenario,SERVES_STAGE,project_myshake,project_myshake_c000,0.68,"# MyShake smartphone earthquake early warning

该项目来源为“MyShake smartphone earthquake early warning”，来源机构或平台为 UC Berkeley。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> 地震台网数据 -> 机器学习 ->",pending
62e6b486130c7867,tech_seismic_early_warning,地震早期预警,AITech,stage_earthquake_warning,地震早期预警,Scenario,SERVES_STAGE,project_myshake,project_myshake_c000,0.68,"# MyShake smartphone earthquake early warning

该项目来源为“MyShake smartphone earthquake early warning”，来源机构或平台为 UC Berkeley。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> 地震台网数据 -> 机器学习 ->",pending
ee65349cccba9ff4,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,stage_seismic_monitoring,震前监测感知,Scenario,SERVES_STAGE,project_myshake,project_myshake_c000,0.68,"# MyShake smartphone earthquake early warning

该项目来源为“MyShake smartphone earthquake early warning”，来源机构或平台为 UC Berkeley。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> 地震台网数据 -> 机器学习 ->",pending
