record_id,captured_at,query_location,query_radius_m,query_level,area_description,evaluation_status,evaluation_description,evaluation_expedite,evaluation_congested,evaluation_blocked,evaluation_unknown,road_name,status,status_label,direction,angle,speed_kmh,lcodes,polyline
TR0215,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,新闸路,1,expedite,从万航渡路到西藏中路,23,30,"3393,3394,3402,3405,3413","121.439941,31.2254982;121.440002,31.2255993;121.440125,31.2257652;121.440247,31.2258625;121.440323,31.225893;121.440392,31.2259293;121.440536,31.2259903;121.440681,31.2260399;121.441208,31.2262363;121.441315,31.226284;121.441406,31.2263374;121.441528,31.226408;121.44165,31.2264938;121.44178,31.2265873;121.441902,31.2267075;121.442368,31.2271252;121.442429,31.2271919;121.4431,31.2277908;121.443184,31.2278576;121.44326,31.2279015;121.44339,31.227951;121.444984,31.2286663;121.446281,31.229248;121.446404,31.2293072;121.446564,31.2293911;121.446617,31.229414;121.446625,31.2294178;121.44677,31.2295208;121.447678,31.2300987;121.448692,31.230751;121.448837,31.2308311;121.449104,31.2309475;121.449669,31.2311726;121.449913,31.2312622;121.450363,31.2314587;121.451599,31.2320442;121.451866,31.2321606;121.452019,31.2322083;121.453186,31.2325153;121.45369,31.2326851;121.45578,31.2331905;121.456886,31.2334347;121.457397,31.2335339;121.457611,31.2335949;121.457687,31.2336407;121.458282,31.2340221;121.459114,31.2345066;121.459343,31.2346439;121.459503,31.2347507;121.459595,31.234827;121.459679,31.2349072;121.45977,31.235014;121.45993,31.2352753;121.460121,31.2355518;121.460167,31.2356663;121.460197,31.2357025;121.460251,31.2358532;121.460281,31.2359428;121.460335,31.2360363;121.460388,31.2361164;121.460442,31.2361946;121.460564,31.2363071;121.46067,31.2364006;121.460793,31.2364979;121.460976,31.2366657;121.461143,31.2368393;121.461388,31.2370586;121.461456,31.2371197;121.46151,31.2371502;121.461609,31.237236;121.461723,31.2373199;121.461838,31.2373867;121.461952,31.2374496;121.462029,31.2374802;121.462135,31.2375069;121.462311,31.2375774;121.463074,31.2379646;121.463181,31.2380085;121.464066,31.2382584;121.464409,31.2384129;121.464409,31.2383995;121.465111,31.238512;121.465302,31.2385502;121.46537,31.2385769;121.465431,31.238596;121.465477,31.2386169;121.465584,31.2386703;121.465828,31.2388172;121.466026,31.238924;121.466553,31.2391739;121.466667,31.2392311;121.466713,31.2392578;121.466774,31.2392807;121.466827,31.2392979;121.466949,31.2393246;121.467026,31.2393379;121.46711,31.2393379;121.467194,31.2393284;121.467369,31.239275;121.467896,31.2390575;121.468445,31.2388363;121.469086,31.2386036;121.46949,31.2384892;121.471413,31.2381382;121.472961,31.237875;121.473122,31.237854;121.473259,31.2378139;121.473412,31.2377338"
TR0216,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,新闸路,1,expedite,从西藏中路到万航渡路,203,30,"-3405,-3402,-3394,-3393","121.473434,31.2377548;121.473282,31.2378407;121.473122,31.2378807;121.472961,31.2379017;121.471428,31.2381649;121.469513,31.2385197;121.469086,31.2386303;121.46846,31.238863;121.467911,31.2390842;121.467377,31.2393017;121.467201,31.2393608;121.46711,31.2393646;121.467026,31.2393646;121.466942,31.2393513;121.466827,31.2393284;121.466759,31.2393074;121.466705,31.2392807;121.466652,31.239254;121.46653,31.2391949;121.466011,31.2389469;121.465813,31.2388401;121.465561,31.2386932;121.465454,31.2386436;121.465416,31.2386227;121.465355,31.2386036;121.465302,31.2385769;121.465103,31.2385368;121.464409,31.2384262;121.464233,31.2383785;121.464035,31.2383327;121.463806,31.2382584;121.463234,31.2380981;121.463165,31.2380753;121.462753,31.2378807;121.462296,31.2376442;121.462128,31.2375336;121.462021,31.2375069;121.461937,31.2374706;121.461769,31.2373829;121.461655,31.2373104;121.461586,31.237257;121.461487,31.2371731;121.461441,31.2371426;121.461372,31.2370796;121.461121,31.2368584;121.460945,31.2366848;121.460762,31.236515;121.46064,31.2364216;121.460533,31.2363281;121.460419,31.2362137;121.460358,31.2361298;121.460304,31.2360497;121.460258,31.2359505;121.46022,31.2358627;121.460167,31.2357121;121.460159,31.2356853;121.460106,31.2356319;121.460091,31.2356186;121.459877,31.235302;121.459717,31.2350407;121.459633,31.2349415;121.459557,31.2348614;121.459465,31.2347908;121.459305,31.234684;121.459076,31.2345505;121.458252,31.234066;121.457565,31.2336311;121.457497,31.2335949;121.45739,31.2335606;121.456879,31.2334671;121.455772,31.2332172;121.453682,31.2327156;121.453171,31.232542;121.452019,31.232235;121.451859,31.2321873;121.451584,31.2320709;121.450348,31.2314854;121.44989,31.2312889;121.449661,31.2311993;121.449081,31.2309685;121.448814,31.2308578;121.448677,31.2307739;121.447662,31.2301235;121.446754,31.2295475;121.446602,31.2294407;121.446548,31.2294178;121.446541,31.2294178;121.446388,31.2293282;121.446266,31.2292747;121.444969,31.2286892;121.443367,31.2279778;121.443245,31.2279282;121.443161,31.2278843;121.443077,31.227808;121.442398,31.2272129;121.442329,31.2271423;121.441887,31.2267246;121.441742,31.2266045;121.441635,31.2265148;121.441513,31.2264309;121.441383,31.2263641;121.441299,31.2263107;121.441193,31.2262573;121.440674,31.2260666;121.440521,31.226017;121.440376,31.225956;121.440231,31.2258854;121.440109,31.2257824;121.439964,31.2256184;121.439911,31.2255116"
TR0217,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,石门二路,1,expedite,从南京西路到康定东路,110,35,"214,213,212","121.462097,31.230978;121.462082,31.2311382;121.462059,31.231205;121.462029,31.2312889;121.461784,31.231863;121.461349,31.2328625;121.461319,31.232933;121.460892,31.2339153;121.460571,31.2346764;121.460167,31.2356262;121.460167,31.2356663;121.460159,31.2356853;121.459732,31.2364483;121.45945,31.2370052;121.459343,31.2372303;121.458984,31.2380047"
TR0218,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,石门二路,1,expedite,从康定东路到北京西路,291,30,"-213,-214","121.458923,31.2379608;121.459465,31.2367954;121.459908,31.2359562;121.460121,31.2355785;121.460144,31.2356186;121.460533,31.2346668;121.460854,31.2339058;121.461281,31.2329235;121.461319,31.2328491"
TR0219,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,康定东路,1,expedite,从泰兴路到石门二路,16,25,5032,"121.455681,31.2372494;121.455948,31.2373638;121.456139,31.2374401;121.45623,31.2374535;121.456322,31.2374668;121.456406,31.2374573;121.456512,31.2374268;121.456551,31.2374039;121.456589,31.2373829;121.45665,31.2373066;121.456711,31.2372303;121.456802,31.2371063;121.456833,31.2370853;121.456863,31.2370663;121.456902,31.2370586;121.456932,31.2370529;121.456978,31.2370529;121.457016,31.2370586;121.457138,31.237112;121.458183,31.2375641;121.458389,31.2376575;121.458473,31.2376881;121.45858,31.2377911;121.458755,31.2379646;121.458862,31.2380619"
TR0220,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,康定东路,1,expedite,从石门二路到泰兴路,196,25,-5031,"121.458847,31.2380791;121.45874,31.2379818;121.45845,31.237711;121.458382,31.2376804;121.458168,31.2375908;121.457123,31.2371368;121.456993,31.2370853;121.45697,31.2370853;121.45694,31.2370853;121.456909,31.2370892;121.456871,31.237093;121.456856,31.2371063;121.456825,31.2371254;121.456741,31.2372437;121.456673,31.2373238;121.456604,31.2374001;121.456566,31.2374268;121.456535,31.2374496;121.456429,31.237484;121.456322,31.2374935;121.456223,31.237484;121.456131,31.2374668;121.455933,31.2373905;121.455666,31.2372761"
TR0221,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,武定西路,1,expedite,从江苏路到武宁南路,31,25,"4773,4776","121.429016,31.2230453;121.42907,31.2231102;121.429298,31.2233372;121.429405,31.2234669;121.429565,31.2236748;121.429672,31.2238045;121.429741,31.2238941;121.429779,31.2239246;121.430153,31.2241955;121.430222,31.2242317;121.430313,31.2242718;121.430389,31.2243023;121.430634,31.2243652;121.430984,31.2244053;121.431145,31.2244186;121.431366,31.2244453;121.431709,31.2245064;121.431793,31.2245235;121.431992,31.2245731;121.432121,31.2246132;121.43222,31.2246494;121.43232,31.2246971;121.432915,31.2250347;121.433281,31.2252407;121.433922,31.2256355;121.434166,31.2257996;121.434311,31.2258759;121.434532,31.2259865;121.435966,31.2267342;121.436447,31.2269993"
TR0222,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,铜仁路,1,expedite,从北京西路到延安中路,289,25,"-3650,-3648,-3645","121.449173,31.2281246;121.449203,31.2280674;121.449585,31.2273293;121.449654,31.2271423;121.449799,31.2268314;121.449852,31.2267113;121.449883,31.226614;121.449905,31.2265377;121.449944,31.2261467;121.450226,31.2255383;121.450356,31.2252846;121.450348,31.2252808;121.450447,31.2250404;121.450905,31.2239075;121.451126,31.2233334;121.451393,31.2226849;121.451485,31.2224674"
TR0223,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,康定路,1,expedite,从万航渡路到延平路,19,25,"3355,3566","121.429482,31.2283916;121.429565,31.228466;121.429642,31.228529;121.43087,31.2292404;121.430916,31.2292137;121.430939,31.2292004;121.430984,31.2291908;121.431038,31.2291775;121.431091,31.2291679;121.431152,31.2291737;121.431198,31.2291775;121.431236,31.2291908;121.431381,31.2292805;121.431931,31.2296352;121.432121,31.2297459;121.43248,31.2299423;121.433289,31.2303696;121.433495,31.2304668;121.433617,31.2304668;121.433815,31.2305336;121.434158,31.230648;121.43438,31.2307243;121.434486,31.2307644;121.434578,31.2307949;121.434647,31.2308216;121.434708,31.230835;121.434776,31.2308407;121.434868,31.2308273;121.435028,31.2307949;121.435158,31.2307777;121.435455,31.2307339;121.436478,31.230587;121.437004,31.2305336;121.437088,31.2305336;121.437119,31.2305431;121.43737,31.2306404;121.437881,31.2308216;121.438469,31.2310352;121.439255,31.2312756"
TR0224,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,康定路,1,expedite,从延平路到万航渡路,210,31,"-3355,-3354","121.434418,31.230854;121.434311,31.2307949;121.434258,31.2307644;121.434151,31.2307205;121.433563,31.2305241;121.433495,31.2304668;121.430847,31.2292843;121.429718,31.2286358;121.429619,31.2285824;121.429565,31.2285461;121.42955,31.2285194;121.429527,31.2284927;121.429482,31.2283916"
TR0225,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,延平路,1,expedite,从新闸路到安远路,122,25,4763,"121.442436,31.2272091;121.442383,31.2273235;121.442337,31.227396;121.442291,31.227457;121.442192,31.2275867;121.441742,31.2281551;121.441521,31.2284184;121.441086,31.2289734;121.440826,31.229311;121.440483,31.2296753;121.439751,31.2306004;121.43927,31.2312851;121.437599,31.2337208;121.436874,31.2347431;121.436768,31.2349014;121.436501,31.2352791;121.43631,31.2355328;121.436203,31.2356663"
TR0226,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,延平路,1,expedite,从安远路到新闸路,302,25,-3592,"121.43618,31.2356491;121.436287,31.2355156;121.436462,31.2352619;121.436729,31.2348881;121.436836,31.2347298;121.437561,31.2337074;121.439232,31.2312717;121.439713,31.230587;121.440453,31.2296581;121.440804,31.2292938;121.441048,31.22896;121.44149,31.2283993;121.441704,31.2281418;121.442169,31.2275696;121.442268,31.2274437;121.442314,31.2273827;121.442345,31.2273159;121.442398,31.2271957"
TR0227,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,武定路,1,expedite,从武宁南路到延平路,37,25,"4779,4780","121.436447,31.2269993;121.436531,31.2270451;121.436691,31.2271118;121.437256,31.2274036;121.437866,31.2278004;121.438133,31.2279816;121.438507,31.2282143;121.438736,31.228405;121.43927,31.2289505;121.439438,31.2291107;121.439522,31.2291679;121.439743,31.2292843;121.439888,31.2293549;121.440483,31.2296524"
TR0228,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,武定路,1,expedite,从江宁路到石门二路,21,25,4797,"121.452522,31.2344131;121.452744,31.2344532;121.453247,31.2345333;121.454117,31.2346935;121.45433,31.2347507;121.454521,31.2348213;121.455208,31.2350578;121.455894,31.235302;121.456619,31.2356091;121.456848,31.2357063;121.458076,31.2362309;121.459457,31.2367859"
TR0229,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,武定路,1,expedite,从石门二路到武宁南路,206,25,"-4796,-4794,-4780,-4779","121.459442,31.2368126;121.458061,31.2362537;121.456833,31.2357292;121.456612,31.2356358;121.455879,31.2353287;121.4552,31.2350845;121.454506,31.234848;121.454323,31.2347775;121.454102,31.2347202;121.453247,31.2345638;121.452744,31.2344799;121.452515,31.2344437;121.452515,31.2344265;121.452347,31.2344131;121.452217,31.234396;121.452026,31.2343693;121.451912,31.2343464;121.451752,31.2343063;121.451576,31.2342529;121.451157,31.2340927;121.450943,31.2340088;121.450722,31.2339153;121.450554,31.2337952;121.450119,31.2334747;121.449005,31.2327194;121.448891,31.2326317;121.448837,31.2325954;121.448784,31.2325649;121.448425,31.2324219;121.446648,31.231596;121.445549,31.2310886;121.445335,31.230978;121.445282,31.2309513;121.445084,31.2308807;121.444267,31.2305813;121.442558,31.2299862;121.441544,31.2296352;121.441216,31.2294979;121.440819,31.2293015;121.44046,31.2296791;121.439873,31.2293816;121.439728,31.229311;121.439499,31.2291908;121.439415,31.2291336;121.439247,31.2289734;121.438713,31.228426;121.438477,31.2282352;121.438118,31.2280045;121.437851,31.2278214;121.437233,31.2274303;121.436676,31.2271385;121.436516,31.227066;121.436424,31.2270222"
TR0230,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,胶州路,1,expedite,从愚园路到规划二路,128,25,"3602,4999","121.445549,31.2245102;121.444954,31.2254314;121.444847,31.2255821;121.444702,31.2258091;121.444588,31.226017;121.444534,31.2261028;121.444229,31.2266045;121.443825,31.227272;121.443481,31.227787;121.443398,31.2279682;121.443321,31.2281647;121.44297,31.2290134;121.442688,31.2297153;121.442566,31.2299919;121.442337,31.2305107;121.442314,31.2305908;121.442284,31.2306938;121.442215,31.2310009;121.442169,31.231142;121.442062,31.2314186;121.441971,31.2316036;121.44146,31.2325821;121.441292,31.2328892;121.440964,31.2334137;121.440712,31.2338409;121.440643,31.2339993;121.440506,31.2342587;121.440399,31.234436;121.440353,31.23452;121.440285,31.2346096;121.440224,31.2346897;121.440025,31.2349072;121.439499,31.2354889;121.439163,31.2358665;121.439041,31.2360229;121.438828,31.2363472;121.438759,31.2364349;121.438629,31.2366047;121.438614,31.2366409;121.438576,31.2366753;121.43853,31.2367058;121.438477,31.236742;121.4384,31.2367821;121.438202,31.2368984;121.437973,31.2370224;121.436852,31.2376175;121.435928,31.2381248;121.435875,31.2381687;121.435829,31.2382126;121.43576,31.2382984;121.435677,31.2384186;121.435677,31.2384129;121.435623,31.238533;121.435608,31.2385769;121.435585,31.2386169;121.43541,31.2388096;121.435112,31.2391376;121.434891,31.2393475;121.434814,31.2394218;121.434746,31.2394848;121.434685,31.2395382;121.434563,31.2396221;121.434357,31.2397289;121.434296,31.2397594;121.434204,31.2397957;121.434082,31.2398453;121.432846,31.2402706;121.432137,31.2405243;121.431984,31.2405739;121.431801,31.2406178;121.431732,31.2406273;121.431664,31.2406311;121.43158,31.2406311;121.43145,31.2406139;121.431381,31.2406006;121.430931,31.2404537"
