claim_id,relation_id,claim_text,doc_id,chunk_id,evidence_text,confidence,expert_status,source_file
CLM_EQ_000101,REL_EQ_000101,OpenQuake PUBLISHED_BY（由机构发布） GEM,EQ_DOC_008,CHK_EQ_000023,"...86] | 自有统一的 Inventory Technical Manual 规范格式，内嵌于专用 GIS 系统 [67, 85] | | OpenQuake-engine (GEM) [87, 88] | 基于 Python 的解耦运行；拥有自主核心库：oq-hazardlib（用于快速进行随机事件集、地震动场分析和计算），oq-risklib（处理暴露体和易损性矩阵），oq-nrmllib（XML格式底层校验解析） [88] ",0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000102,REL_EQ_000102,Sendai Framework PUBLISHED_BY（由机构发布） UNDRR,EQ_DOC_009,CHK_EQ_000025,"...急部门的行政管理指令，需要对应急治理模型、国家预案以及国际应急标准进行数字化映射 [91, 92, 93]。 联合国倡导的《仙台减灾框架》（Sendai Framework）构成了这一层面的全球最高行动共识 [94]。而 ISO 22320:2018 则是具体执行这些共识的国际管理流程标准 [91]。 [ 联合国 仙台减灾框架 (2015-2030) ] │ ▼ (宏观指导与减灾评价指标体系) │ ▼ (具体国家层面本土化执行落地",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000103,REL_EQ_000103,ISO 22320:2018 PUBLISHED_BY（由机构发布） ISO,EQ_DOC_009,CHK_EQ_000025,"...[91, 92, 93]。 联合国倡导的《仙台减灾框架》（Sendai Framework）构成了这一层面的全球最高行动共识 [94]。而 ISO 22320:2018 则是具体执行这些共识的国际管理流程标准 [91]。 [ 联合国 仙台减灾框架 (2015-2030) ] │ ▼ (宏观指导与减灾评价指标体系) │ ▼ (具体国家层面本土化执行落地) [ 国家地震应急预案 (2026年修订现代化预案) ] │ +--------",0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000104,REL_EQ_000104,2024 年日本能登半岛地震 HAS_PARAMETER（具有参数） 震级,EQ_DOC_002,CHK_EQ_000005,"| 地震事件名称与标定编号 | 测定网络机构 | 发震时刻 (UTC/北京时间) | 测定震级 (Magnitude) | 震源深度 (km) | 震中经纬度坐标 | 震源物理机制与破裂断层特性 | | --- | --- | --- | --- | --- | --- | --- | | 2024年日本能登半岛地震 us6000m0xl [4, 5] | USGS [4] | 2024-01-01 07:10:09 UTC [4] |",0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000105,REL_EQ_000105,2024 年日本能登半岛地震 HAS_PARAMETER（具有参数） 震源深度,EQ_DOC_002,CHK_EQ_000005,"| 地震事件名称与标定编号 | 测定网络机构 | 发震时刻 (UTC/北京时间) | 测定震级 (Magnitude) | 震源深度 (km) | 震中经纬度坐标 | 震源物理机制与破裂断层特性 | | --- | --- | --- | --- | --- | --- | --- | | 2024年日本能登半岛地震 us6000m0xl [4, 5] | USGS [4] | 2024-01-01 07:10:09 UTC [4] |",0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000106,REL_EQ_000106,2024 年日本能登半岛地震 HAS_PARAMETER（具有参数） 震中位置,EQ_DOC_002,CHK_EQ_000005,"...震源物理机制与破裂断层特性 | | --- | --- | --- | --- | --- | --- | --- | | 2024年日本能登半岛地震 us6000m0xl [4, 5] | USGS [4] | 2024-01-01 07:10:09 UTC [4] | [4] | [4] | , [4] | Noroshi-oki 逆断层破裂，走向西南-东北，最大走向滑动角呈逆冲滑移 [5, 6] | | | CENC [7]",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000107,REL_EQ_000107,地震 DERIVES_FROM（来源于） 原始来源核验机制,EQ_DOC_001,CHK_EQ_000001,基于知识图谱与大语言模型的地震灾害AI防灾减灾关键技术与多源数据融合研究报告 ## 一、 引言与原始来源核验机制分析 在地震灾害的预防、减灾、应急响应及震后恢复重建过程中，构建高可信、可追溯的智能决策系统具有重要的现实意义。随着检索增强生成技术（RAG）特别是基于知识图谱的检索增强生成技术（GraphRAG）在防灾减灾领域的...,0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000108,REL_EQ_000108,地震 DERIVES_FROM（来源于） 全球典型地震事件参数,EQ_DOC_002,CHK_EQ_000004,## 二、 全球典型地震事件及多网源参数核验 在防灾减灾AI图谱的“地震事件（Event）”节点构建中，震源物理参数的准确性直接决定了后续地震动模拟、破坏力评估及次生灾害链预测模型的输出质量 [1]。由于不同地震观测网络（如美国地质调查局 USGS、中国地震台网中心 CENC、日本气象厅 JMA）在台网分布、仪器校准、...,0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000109,REL_EQ_000109,地震 DERIVES_FROM（来源于） ShakeMap与PAGER影响评估,EQ_DOC_003,CHK_EQ_000007,"## 三、 地震动、烈度图与PAGER快速影响评估数据链 地震动参数（如地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Ear...",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000110,REL_EQ_000110,应急响应 DERIVES_FROM（来源于） 原始来源核验机制,EQ_DOC_001,CHK_EQ_000001,...于知识图谱与大语言模型的地震灾害AI防灾减灾关键技术与多源数据融合研究报告 ## 一、 引言与原始来源核验机制分析 在地震灾害的预防、减灾、应急响应及震后恢复重建过程中，构建高可信、可追溯的智能决策系统具有重要的现实意义。随着检索增强生成技术（RAG）特别是基于知识图谱的检索增强生成技术（GraphRAG）在防灾减灾领域的广泛应用，如何保证知识图谱底座语料的绝对真实性与高可追溯性，成为制约AI模型应用落地的技术瓶颈 [1]。传统的,0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000111,REL_EQ_000111,应急响应 DERIVES_FROM（来源于） 灾后应急响应与人道需求,EQ_DOC_004,CHK_EQ_000010,"## 四、 灾后应急响应、复盘报告与人道主义需求演变 真实的震后灾后复盘（Post-Disaster Needs Assessment, PDNA）不仅是重建决策的客观基础，更是AI图谱训练大语言模型在多轮交互对话中生成逻辑自洽、证据充实之推演结果的直接依据 [1]。 分析 2023 年土耳其-叙利亚大地震中的响应...",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000112,REL_EQ_000112,应急响应 DERIVES_FROM（来源于） 应急治理政策标准,EQ_DOC_009,CHK_EQ_000025,"...案) ] │ +---------------------+---------------------+ | | ▼ ▼ [ 甘肃省地震灾害应急响应 ] [ 新疆克州/宣城市等市县预案 ] - 设置一、二、三、四级梯度响应 - 创新制定“震级+距离”双维度初判启动 - 设立跨部门4大核心应急专业组 - 对不达响应标准显著地震延伸触角 - 24小时现场扁平化通信扁平化指挥 - 自下而上建立灾情日报告、零报告制度 `[47, 48, ",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000113,REL_EQ_000113,恢复重建 DERIVES_FROM（来源于） 原始来源核验机制,EQ_DOC_001,CHK_EQ_000001,...语言模型的地震灾害AI防灾减灾关键技术与多源数据融合研究报告 ## 一、 引言与原始来源核验机制分析 在地震灾害的预防、减灾、应急响应及震后恢复重建过程中，构建高可信、可追溯的智能决策系统具有重要的现实意义。随着检索增强生成技术（RAG）特别是基于知识图谱的检索增强生成技术（GraphRAG）在防灾减灾领域的广泛应用，如何保证知识图谱底座语料的绝对真实性与高可追溯性，成为制约AI模型应用落地的技术瓶颈 [1]。传统的自动文本抽取技,0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000114,REL_EQ_000114,恢复重建 DERIVES_FROM（来源于） 灾后应急响应与人道需求,EQ_DOC_004,CHK_EQ_000011,"...6 月 39.41 暴跌至 12 月的 42.66，产生严重通胀 [43] | 受灾群众长期在避难所和临时安置点安置，电力和供水网彻底切断，恢复重建进度由于断路断电极为缓慢 [2, 45] | 废墟瓦砾多依靠灾民徒手清理回收；3%人口坠入贫困线以下，损耗超过1.5亿工作日，农业损失惨重 [17, 34] | | 针对特殊脆弱群体及特定边缘群体的救援覆盖 | 土耳其南部约 叙利亚难民受到直接波及；巴勒斯坦 PRCS 专门针对境内 A",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000115,REL_EQ_000115,灾后复盘 DERIVES_FROM（来源于） 灾后应急响应与人道需求,EQ_DOC_004,CHK_EQ_000010,"## 四、 灾后应急响应、复盘报告与人道主义需求演变 真实的震后灾后复盘（Post-Disaster Needs Assessment, PDNA）不仅是重建决策的客观基础，更是AI图谱训练大语言模型在多轮交互对话中生成逻辑自洽、证据充实之推演结果的直接依据 [1]。 分析 2023 年土耳其-叙利亚大地震中的响应过程和人道主义支援详情，可以为应急管理系统提供清...",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000116,REL_EQ_000116,地震早期预警 DERIVES_FROM（来源于） 分布式AI地震预警,EQ_DOC_007,CHK_EQ_000019,"## 七、 分布式AI地震预警系统、边缘计算与众包传感器网络 传统的地震早期预警系统（EEW）虽然在减轻次生灾害方面发挥了巨大作用，但在处理超大规模传感器数据流（如来自数以万计众包手机或极高密度的窄带无线传感网络 WSN）时，仍然面临系统算力和Telemetry延迟的瓶颈 [69, 70, 71]。在极短响应时窗下，为了避免中央服务器出现灾难性的网络拥堵或单点物理瘫...",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000117,REL_EQ_000117,震后建筑损毁识别 DERIVES_FROM（来源于） 遥感影像与建筑震损标签,EQ_DOC_005,CHK_EQ_000013,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000118,REL_EQ_000118,震后建筑损毁识别 DERIVES_FROM（来源于） 工程损失评估系统,EQ_DOC_008,CHK_EQ_000022,"## 八、 工程损失评估软件、能力谱法与高级易损性分析系统 在防震减灾 AI 的工程应用中，评估地震发生后整个城市在建筑损毁方面的经济损失和资本损耗，是一项计算极其密集的任务 [81]。这要求损失评估软件必须建立在严谨的非线性结构动力学计算模型之上，而非简单的线性插值 [66]。 Hazus 作为全球最为主流的损失建模系统，其核心算法是基于能力谱法（Capacity Spectrum Method, CSM）的非...",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000119,REL_EQ_000119,遥感震损智能解译 DERIVES_FROM（来源于） 遥感影像与建筑震损标签,EQ_DOC_005,CHK_EQ_000013,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程...",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000120,REL_EQ_000120,地震风险时空预测 DERIVES_FROM（来源于） 工程损失评估系统,EQ_DOC_008,CHK_EQ_000024,"这些先进的计算工具表明，现代地震风险评估已呈现出显著的高精度（Site-specific）发展趋势 [25, 67]。过去，Hazus 常常使用区域性的普查区数据（Census Tract）来近似模拟平均建筑属性 [26, 67]。但现代 AI 防灾系统可以基于超高清街景、LiDAR 激光雷达扫描及建筑物三维模型，为每一栋建筑...",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000121,REL_EQ_000121,震后灾情快速评估 DERIVES_FROM（来源于） ShakeMap与PAGER影响评估,EQ_DOC_003,CHK_EQ_000007,"## 三、 地震动、烈度图与PAGER快速影响评估数据链 地震动参数（如地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Earthquakes for...",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000122,REL_EQ_000122,地震应急辅助决策 DERIVES_FROM（来源于） 原始来源核验机制,EQ_DOC_001,CHK_EQ_000001,...于知识图谱与大语言模型的地震灾害AI防灾减灾关键技术与多源数据融合研究报告 ## 一、 引言与原始来源核验机制分析 在地震灾害的预防、减灾、应急响应及震后恢复重建过程中，构建高可信、可追溯的智能决策系统具有重要的现实意义。随着检索增强生成技术（RAG）特别是基于知识图谱的检索增强生成技术（GraphRAG）在防灾减灾领域的广泛应用，如何保证知识图谱底座语料的绝对真实性与高可追溯性，成为制约AI模型应用落地的技术瓶颈 [1]。传统的,0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000123,REL_EQ_000123,地震应急辅助决策 DERIVES_FROM（来源于） 灾后应急响应与人道需求,EQ_DOC_004,CHK_EQ_000010,"## 四、 灾后应急响应、复盘报告与人道主义需求演变 真实的震后灾后复盘（Post-Disaster Needs Assessment, PDNA）不仅是重建决策的客观基础，更是AI图谱训练大语言模型在多轮交互对话中生成逻辑自洽、证据充实之推演结果的直接依据 [1]。 分析 2023 年土耳其-叙利亚大地震中的响应...",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000124,REL_EQ_000124,地震应急辅助决策 DERIVES_FROM（来源于） 应急治理政策标准,EQ_DOC_009,CHK_EQ_000025,"...案) ] │ +---------------------+---------------------+ | | ▼ ▼ [ 甘肃省地震灾害应急响应 ] [ 新疆克州/宣城市等市县预案 ] - 设置一、二、三、四级梯度响应 - 创新制定“震级+距离”双维度初判启动 - 设立跨部门4大核心应急专业组 - 对不达响应标准显著地震延伸触角 - 24小时现场扁平化通信扁平化指挥 - 自下而上建立灾情日报告、零报告制度 `[47, 48, ",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000125,REL_EQ_000125,生命线震损风险传播GNN DERIVES_FROM（来源于） 暴露体与生命线韧性,EQ_DOC_006,CHK_EQ_000016,"## 六、 暴露体脆弱性、生命线系统韧性与地理空间数据依赖 地震灾害的破坏力不仅取决于断层破裂释放的能量本身，更取决于地震动波形在穿越区域地层介质时与特定地层及地面建筑物结构发生共振的物理放大现象 [65, 66]。暴露体（General Building Stock, 包含各类学校、住宅、医院等）的内部结构属性，直接决定了...",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000126,REL_EQ_000126,生命线震损风险传播GNN DERIVES_FROM（来源于） 本体与复核机制,EQ_DOC_010,CHK_EQ_000029,"...| --- | --- | --- | --- | | AITech | AI关键技术 | 泛指防灾减灾中的核心前沿AI技术大类（如 基于图神经网络的结构易损性分析技术） [1] | 不直接关联具体代码库，作为高级分类中介 [1] | | Model | 计算模型 | 具体的计算、感知、解译或预测算法（如 PhaseNet, EQTransformer, LEGG） [50, 72, 74] | Model -> USES_MOD",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000127,REL_EQ_000127,地震证据图谱GraphRAG DERIVES_FROM（来源于） 原始来源核验机制,EQ_DOC_001,CHK_EQ_000001,...震后恢复重建过程中，构建高可信、可追溯的智能决策系统具有重要的现实意义。随着检索增强生成技术（RAG）特别是基于知识图谱的检索增强生成技术（GraphRAG）在防灾减灾领域的广泛应用，如何保证知识图谱底座语料的绝对真实性与高可追溯性，成为制约AI模型应用落地的技术瓶颈 [1]。传统的自动文本抽取技术在处理多源异构灾情文本时，极易因语料噪声产生“幻觉”现象。因此，在技术图谱语料构建的首要环节，必须建立严格的原始数据来源核验机制 [1,0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000128,REL_EQ_000128,数字孪生城市地震风险模拟 DERIVES_FROM（来源于） 工程损失评估系统,EQ_DOC_008,CHK_EQ_000024,"...]。 通过在 OpenQuake 或 Hazus AEBM（高级工程建筑模块）中为每个结构分配其真实的动力学属性，可以实现真正物理意义上的“数字孪生城市地震风险高保真演化模拟” [66, 67]。",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000129,REL_EQ_000129,分布式AI地震预警 DERIVES_FROM（来源于） 分布式AI地震预警,EQ_DOC_007,CHK_EQ_000019,"## 七、 分布式AI地震预警系统、边缘计算与众包传感器网络 传统的地震早期预警系统（EEW）虽然在减轻次生灾害方面发挥了巨大作用，但在处理超大规模传感器数据流（如来自数以万计众包手机或极高密度的窄带无线传感网络 WSN）时，仍然面临系统算力和Telemetry延迟的瓶颈 [69, 70, 71]。在极短响应时...",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000130,REL_EQ_000130,CNN DERIVES_FROM（来源于） 分布式AI地震预警,EQ_DOC_007,CHK_EQ_000020,...[75] | 依赖于海量智能手机加速度计；云端运行在分布式云服务器群，支持本地辅助加速器硬件扩展 [75] | | Edge-AI 紧凑型CNN模型 [72] | 极度优化的超轻量级卷机神经网络（CNN），仅含 物理模型权重参数；专攻 2 秒短时波形的高速 P-Wave 起始Picking [72] | 与 PhaseNet、EQTransformer 在高信噪比表现上相当；对微地震波定位精度保持在极高水准 [72] | 在低成本,0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000131,REL_EQ_000131,GNN DERIVES_FROM（来源于） 本体与复核机制,EQ_DOC_010,CHK_EQ_000029,"...| --- | --- | --- | --- | | AITech | AI关键技术 | 泛指防灾减灾中的核心前沿AI技术大类（如 基于图神经网络的结构易损性分析技术） [1] | 不直接关联具体代码库，作为高级分类中介 [1] | | Model | 计算模型 | 具体的计算、感知、解译或预测算法（如 PhaseNet, EQTransformer, LEGG） [50, 72, 74] | Model -> USES_MOD",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000132,REL_EQ_000132,RNN DERIVES_FROM（来源于） 分布式AI地震预警,EQ_DOC_007,CHK_EQ_000020,...计算 [72] | | AI-Powered EEWS (印度) [79] | 端到端混合深度神经网络，包含深度一维 CNN、循环神经网络（RNN）及多层感知机（MLP）特征层 [79] | 在庞大验证数据集上达到 的综合分类精确度 [79] | 实测毫秒级超低前向推理时间，为在破坏性破坏剪切 S-Wave 到达前赢得十几秒的避险时窗 [79] | 依托于区域、国家级地震观测台站连续大震动加速度和波形波速数据流 [79] | | ,0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000133,REL_EQ_000133,Transformer DERIVES_FROM（来源于） 分布式AI地震预警,EQ_DOC_007,CHK_EQ_000020,...络（CNN），仅含 物理模型权重参数；专攻 2 秒短时波形的高速 P-Wave 起始Picking [72] | 与 PhaseNet、EQTransformer 在高信噪比表现上相当；对微地震波定位精度保持在极高水准 [72] | 在低成本嵌入式 Raspberry Pi 等硬件上，单次波形前向计算耗时低于 [72] | 部署于低功耗 MEMS 边缘传感器（如 Raspberry Shake 社区网络边缘节点）；完美支持纯分布式,0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000134,REL_EQ_000134,Transformer DERIVES_FROM（来源于） 本体与复核机制,EQ_DOC_010,CHK_EQ_000029,"...联具体代码库，作为高级分类中介 [1] | | Model | 计算模型 | 具体的计算、感知、解译或预测算法（如 PhaseNet, EQTransformer, LEGG） [50, 72, 74] | Model -> USES_MODEL -> Model（支持子模型依赖） [1] | | Dataset | 支撑数据集 | 用于模型训练、测试或校验的底层结构化/非结构化数据集（如 xBD, NGA-West2） [25,",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000135,REL_EQ_000135,随机森林 DERIVES_FROM（来源于） 分布式AI地震预警,EQ_DOC_007,CHK_EQ_000020,...、国家级地震观测台站连续大震动加速度和波形波速数据流 [79] | | E3WS 预警模型 [80] | 基于全连接、CNN、RNN与多分类随机森林（RF）融合深度预测，专攻震源深度、走向及标量级震级参数的动态收敛回归 [80] | 判别地震与 impulsive 噪声的成功率达 ，虚警率（False Positive）保持为 [80] | 平均每秒自动向服务器动态推送和迭代求解一次物理参数估计值，极大缩短决策延时 [80] | ,0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000136,REL_EQ_000136,能力谱法 DERIVES_FROM（来源于） 工程损失评估系统,EQ_DOC_008,CHK_EQ_000022,## 八、 工程损失评估软件、能力谱法与高级易损性分析系统 在防震减灾 AI 的工程应用中，评估地震发生后整个城市在建筑损毁方面的经济损失和资本损耗，是一项计算极其密集的任务 [81]。这要求损失评估软件必须建立在严谨的非线性结构动力学计算模型之上，而非简单的线性插值 [66]。 Hazus 作为全球最为主流的损失建模系统，其核...,0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000137,REL_EQ_000137,Hazus DERIVES_FROM（来源于） 工程损失评估系统,EQ_DOC_008,CHK_EQ_000022,"...本损耗，是一项计算极其密集的任务 [81]。这要求损失评估软件必须建立在严谨的非线性结构动力学计算模型之上，而非简单的线性插值 [66]。 Hazus 作为全球最为主流的损失建模系统，其核心算法是基于能力谱法（Capacity Spectrum Method, CSM）的非线性反应谱分析 [82, 83]。系统通过 36 类建筑模型能力参数确定 Yield 与 Ultimate 两个临界屈服性能点 [66]。 而为了在大规模区域性",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000138,REL_EQ_000138,OpenQuake DERIVES_FROM（来源于） 工程损失评估系统,EQ_DOC_008,CHK_EQ_000023,"...86] | 自有统一的 Inventory Technical Manual 规范格式，内嵌于专用 GIS 系统 [67, 85] | | OpenQuake-engine (GEM) [87, 88] | 基于 Python 的解耦运行；拥有自主核心库：oq-hazardlib（用于快速进行随机事件集、地震动场分析和计算），oq-risklib（处理暴露体和易损性矩阵），oq-nrmllib（XML格式底层校验解析） [88] ",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000139,REL_EQ_000139,PhaseNet DERIVES_FROM（来源于） 分布式AI地震预警,EQ_DOC_007,CHK_EQ_000020,...化的超轻量级卷机神经网络（CNN），仅含 物理模型权重参数；专攻 2 秒短时波形的高速 P-Wave 起始Picking [72] | 与 PhaseNet、EQTransformer 在高信噪比表现上相当；对微地震波定位精度保持在极高水准 [72] | 在低成本嵌入式 Raspberry Pi 等硬件上，单次波形前向计算耗时低于 [72] | 部署于低功耗 MEMS 边缘传感器（如 Raspberry Shake 社区网络边缘节,0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000140,REL_EQ_000140,PhaseNet DERIVES_FROM（来源于） 本体与复核机制,EQ_DOC_010,CHK_EQ_000029,"...） [1] | 不直接关联具体代码库，作为高级分类中介 [1] | | Model | 计算模型 | 具体的计算、感知、解译或预测算法（如 PhaseNet, EQTransformer, LEGG） [50, 72, 74] | Model -> USES_MODEL -> Model（支持子模型依赖） [1] | | Dataset | 支撑数据集 | 用于模型训练、测试或校验的底层结构化/非结构化数据集（如 xBD, NGA",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000141,REL_EQ_000141,EQTransformer DERIVES_FROM（来源于） 分布式AI地震预警,EQ_DOC_007,CHK_EQ_000020,...经网络（CNN），仅含 物理模型权重参数；专攻 2 秒短时波形的高速 P-Wave 起始Picking [72] | 与 PhaseNet、EQTransformer 在高信噪比表现上相当；对微地震波定位精度保持在极高水准 [72] | 在低成本嵌入式 Raspberry Pi 等硬件上，单次波形前向计算耗时低于 [72] | 部署于低功耗 MEMS 边缘传感器（如 Raspberry Shake 社区网络边缘节点）；完美支持纯分,0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000142,REL_EQ_000142,EQTransformer DERIVES_FROM（来源于） 本体与复核机制,EQ_DOC_010,CHK_EQ_000029,"...接关联具体代码库，作为高级分类中介 [1] | | Model | 计算模型 | 具体的计算、感知、解译或预测算法（如 PhaseNet, EQTransformer, LEGG） [50, 72, 74] | Model -> USES_MODEL -> Model（支持子模型依赖） [1] | | Dataset | 支撑数据集 | 用于模型训练、测试或校验的底层结构化/非结构化数据集（如 xBD, NGA-West2） [2",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000143,REL_EQ_000143,DBSCAN DERIVES_FROM（来源于） 分布式AI地震预警,EQ_DOC_007,CHK_EQ_000019,"...P-Wave 触发信号，自动向云端 CPC 推送 XML/JSON 短包) [ 云端 CPC 消息中介 / ActiveMQ ] │ ▼ (DBSCAN 空间相关性动态聚集校验，去除虚警干扰) [ 极速秒级物理参数求解与全通路预警发布 ] 这种架构可以在保证秒级高可靠响应的同时，将系统的通信带宽消耗降低数个数量级 [76, 78]。 表 6",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000144,REL_EQ_000144,QuakeWake DERIVES_FROM（来源于） 分布式AI地震预警,EQ_DOC_007,CHK_EQ_000020,...流及计算Latency响应表现 | 传感器源依赖与边缘部署环境特征 | | --- | --- | --- | --- | --- | | QuakeWake 系统 [75] | 双阶段架构：本地端微型神经网络实时监控，云端采用深度神经网络模块进行全局烈度及波路径传播动态演化分析 [75] | 地震动识别及方向传播预测准确度高达 [75] | 本地微内核秒级即时响应；终端不消耗电池；附加的 Raspberry Pi adjunct,0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000145,REL_EQ_000145,E3WS DERIVES_FROM（来源于） 分布式AI地震预警,EQ_DOC_007,CHK_EQ_000020,...S-Wave 到达前赢得十几秒的避险时窗 [79] | 依托于区域、国家级地震观测台站连续大震动加速度和波形波速数据流 [79] | | E3WS 预警模型 [80] | 基于全连接、CNN、RNN与多分类随机森林（RF）融合深度预测，专攻震源深度、走向及标量级震级参数的动态收敛回归 [80] | 判别地震与 impulsive 噪声的成功率达 ，虚警率（False Positive）保持为 [80] | 平均每秒自动向服务器动态,0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000146,REL_EQ_000146,CENC 地震目录 DERIVES_FROM（来源于） 全球典型地震事件参数,EQ_DOC_002,CHK_EQ_000004,"...决定了后续地震动模拟、破坏力评估及次生灾害链预测模型的输出质量 [1]。由于不同地震观测网络（如美国地质调查局 USGS、中国地震台网中心 CENC、日本气象厅 JMA）在台网分布、仪器校准、计算方法（如面波震级 与矩震级 的差异）等方面的技术路径不同，同一地震事件的测定参数往往存在系统性偏差 [2, 3]。 通过对比 USGS 与中国地震台网中心（CENC）对全球典型地震事件的正式测定结果，可以清晰地看出这些物理参数的技术异同点",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000147,REL_EQ_000147,JMA 地震目录 DERIVES_FROM（来源于） 全球典型地震事件参数,EQ_DOC_002,CHK_EQ_000004,"...破坏力评估及次生灾害链预测模型的输出质量 [1]。由于不同地震观测网络（如美国地质调查局 USGS、中国地震台网中心 CENC、日本气象厅 JMA）在台网分布、仪器校准、计算方法（如面波震级 与矩震级 的差异）等方面的技术路径不同，同一地震事件的测定参数往往存在系统性偏差 [2, 3]。 通过对比 USGS 与中国地震台网中心（CENC）对全球典型地震事件的正式测定结果，可以清晰地看出这些物理参数的技术异同点。这些偏差和参数的对比",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000148,REL_EQ_000148,ShakeMap DERIVES_FROM（来源于） ShakeMap与PAGER影响评估,EQ_DOC_003,CHK_EQ_000007,"...地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Earthquakes for Response）系统，是当前全球最为先进的震后快速半结构化影响评估工具，广泛服务于灾害防御及应急资源调度决策 [26, 27, 28]。 PAGER 系统在发震后数分",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000149,REL_EQ_000149,PAGER DERIVES_FROM（来源于） ShakeMap与PAGER影响评估,EQ_DOC_003,CHK_EQ_000007,"## 三、 地震动、烈度图与PAGER快速影响评估数据链 地震动参数（如地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Earthquakes...",0.75,待复核,地震灾害数据收集与整理.docx
